Filename,Text,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,embedding
ChinaTaiwanUpdate122823.txt,not include COFA funding.[64],,,,,"[ 0.00619746  0.00673518 -0.01413847 ... -0.00630305 -0.03866211
  0.00702046]"
ChinaTaiwanUpdate122823.txt,"These three island countries control key sea lanes that provide a secure route connecting American allies and partners, such as the Philippines and Taiwan, to the US territory of Guam and the state of Hawaii. Palau and the Marshall Islands are 2 of the 13 countries that maintain official diplomatic relations with Taiwan.[65]",,,,,"[ 0.04920923  0.00434517 -0.04795239 ...  0.00317992 -0.02542007
  0.01150915]"
ChinaTaiwanUpdate122823.txt,"The loss of COFA funding would present an opportunity for the CCP to expand its economic influence with these vital Pacific Island countries. For example, this funding loss would exacerbate Palau’s existing deficit, which amounts to $37 million as of its 2021 budget of $150 million.[66] This is an economic vulnerability that the CCP could partially fill by encouraging PRC nationals to vacation in Palau. The CCP cut tourism to Palau over the last decade to nearly zero as punishment for",,,,,"[ 0.02678835  0.02329717 -0.03436763 ... -0.00870361 -0.01101985
  0.00934129]"
ChinaTaiwanUpdate122823.txt,as punishment for maintaining full diplomatic relations with Taiwan.[67] The reversal of this CCP policy would provide the party with economic leverage to wield over Palau in the event of future policy disagreements. The expansion of the CCP’s economic influence in Palau would also provide the party a leverage point to coerce the countries into switching diplomatic recognition from Taiwan to the People's Republic of China (PRC). The PRC aims to coerce countries into switching diplomatic,,,,,"[ 0.03089955  0.00605877 -0.05165228 ...  0.00929418 -0.01057982
  0.00189596]"
ChinaTaiwanUpdate122823.txt,diplomatic recognition to falsely argue that Taiwan is a province of the People’s Republic of China rather than a legitimate country named the Republic of China.,,,,,"[ 0.01011398  0.00123573 -0.0338812  ... -0.01728768 -0.00644653
  0.01098   ]"
ChinaTaiwanUpdate122823.txt,The loss of COFA funding would also exacerbate the CCP narrative put forth by the propaganda outlet Global Times that the United States only cares about Palau for security reasons rather than mutually beneficial cooperation. [68] The Palau Senate passed a resolution in November rejecting the permanent deployment of a US Patriot missile defense battery.[69] This was the first instance of lawmakers challenging President Surangel Whipps Jr’s request for the United States to construct an,,,,,"[ 0.02308503  0.02152495 -0.05398253 ... -0.0027171  -0.03384545
  0.01580376]"
ChinaTaiwanUpdate122823.txt,"to construct an over-the-horizon radar system in Palau.[70] The associated fiscal cliff that Palau faces without COFA funding buttresses the CCP’s narrative, which in turn creates hurdles for deploying mutually beneficial United States defense resources to the country.",,,,,"[ 0.02204179  0.01497717 -0.05208178 ...  0.01209345 -0.02072121
  0.01635347]"
ChinaTaiwanUpdate122823.txt,"The loss of COFA funding would also provide the CCP an opportunity to expand influence efforts targeting Micronesian political elites. The CCP has completed infrastructure projects throughout the country, such as houses for the country’s president, vice president, speakers of congress, and chief justice.[71] Axios reported that former Micronesian officials confirmed receiving gifts from the PRC, such as money, while on official state visits to the country.[72] The lack of COFA funding would",,,,,"[ 0.04421883  0.00441398 -0.02746837 ... -0.00764605 -0.03352709
 -0.00400194]"
ChinaTaiwanUpdate122823.txt,COFA funding would exacerbate the appeal of CCP monetary gifts or infrastructure projects that target the Micronesian political elite. Micronesian President Wesley Simina also stated in late November that his country would be at a “fiscal cliff” without US Congressional approval of COFA funding. This would mean that “we [Micronesia] will have to find different sources of funding… and that’s not out there available immediately.”[73] The loss of COFA funding would also provide opportunities for,,,,,"[ 0.00248326  0.00084226 -0.02464098 ... -0.0132659  -0.04376562
  0.01108776]"
ChinaTaiwanUpdate122823.txt,opportunities for external powers such as the CCP to enhance their economic influence in the country by filling these funding gaps.,,,,,"[ 0.01888625 -0.0065339  -0.0287272  ... -0.01191407 -0.01150515
 -0.02069914]"
ChinaTaiwanUpdate122823.txt,"[1] http://my-formosa dot com/DOC_202042.htmhttp://my-formosa dot com/DOC_202091.htmhttp://my-formosa dot com/DOC_202138.htmhttps://udn dot com/news/story/123307/7658274?from=udn-catelistnews_ch2


[2] https://www.taiwannews dot com.tw/en/news/5065802


[3] http://my-formosa dot com/DOC_202182.htm


[4] http://www.my-formosa dot com/DOC_202223.htm


[5] https://www.taiwannews dot com.tw/en/news/5066367
http://www.my-formosa dot com/DOC_200343.htm",,,,,"[ 0.03973605  0.00038098 -0.04643109 ... -0.01301293 -0.03529902
 -0.00567365]"
ChinaTaiwanUpdate122823.txt,"[6] http://www.my-formosa dot com/DOC_202223.htm


[7] http://my-formosa dot com/DOC_202042.htmhttp://my-formosa dot com/DOC_202091.htmhttp://my-formosa dot com/DOC_202138.htmhttp://my-formosa dot com/DOC_202182.htmhttp://www.my-formosa dot com/DOC_202223.htm


[8] http://www.my-formosa dot com/DOC_202223.htm


[9] http://my-formosa dot com/DOC_202042.htmhttp://www.my-formosa dot com/DOC_202223.htm


[10] http://www.my-formosa dot com/DOC_202223.htm",,,,,"[ 0.047824    0.00671688 -0.03671519 ... -0.02076428 -0.02733875
  0.02137171]"
ChinaTaiwanUpdate122823.txt,"[11] https://www.chinatimes dot com/realtimenews/20231226003237-260407


[12] https://www.chinatimes dot com/realtimenews/20231228005428-260407
https://www.chinatimes dot com/realtimenews/20231228005354-260407


[13] https://news.ltn dot com.tw/news/politics/breakingnews/4527113


[14] https://www.chinatimes dot com/realtimenews/20231228005137-260407


[15] https://www.chinatimes dot com/realtimenews/20231226003337-260407?ctrack=pc_main_rtime_p01",,,,,"[ 0.03804407  0.00938618 -0.04812276 ... -0.00870192 -0.04342162
  0.00960285]"
ChinaTaiwanUpdate122823.txt,"[16] http://www.gwytb dot gov.cn/m/speech/202312/t20231227_12590231.htm


[17] http://paper.people dot com.cn/rmrbhwb/html/2021-06/10/content_3053019.htm",,,,,"[ 0.01945878  0.00670334 -0.03298275 ... -0.00065984 -0.02955019
  0.0170451 ]"
ChinaTaiwanUpdate122823.txt,"[18] https://www.cna dot com.tw/news/aipl/202312200383.aspxhttps://news.ltn dot com.tw/news/politics/breakingnews/4527209
https://www.chinatimes dot com/realtimenews/20231226004083-260407
https://www.chinatimes dot com/realtimenews/20231226003345-260407
https://udn dot com/news/story/123307/7666453#:~:text=%E4%BB%96%E6%8F%90%E5%87%BA%E3%80%8C%E6%B2%BB%E5%AE%89%E4%B8%89%E7%AE%AD,%E6%8E%83%E9%BB%91%E6%A7%8D%E3%80%81%E9%99%A4%E6%9A%B4%E3%80%82%E3%80%8C",,,,,"[ 0.03227015  0.00472317 -0.02828213 ... -0.01429843 -0.03258039
 -0.00016197]"
ChinaTaiwanUpdate122823.txt,"[19] https://www.chinatimes dot com/realtimenews/20231228005216-260407


[20] https://www.cna dot com.tw/news/aipl/202312200337.aspx
https://www.chinatimes dot com/realtimenews/20231228005258-260407a
https://www.chinatimes dot com/realtimenews/20231228005294-260407


[21] https://www.taiwannews dot com.tw/en/news/5064671


[22] https://focustaiwan dot tw/cross-strait/202312220024


[23] https://www.taiwannews dot com.tw/en/news/5064671",,,,,"[ 0.0324392   0.00305269 -0.04360764 ... -0.00413436 -0.0296422
 -0.00358766]"
ChinaTaiwanUpdate122823.txt,"[24] https://twitter.com/MoNDefense/status/1737296630167277721https://twitter.com/MoNDefense/status/1738750781720023211https://twitter.com/MoNDefense/status/1739455835619946849


[25] https://twitter.com/MoNDefense/status/1732986368685703539
https://twitter.com/MoNDefense/status/1736571074366837215
https://twitter.com/MoNDefense/status/1736921542939078885
https://twitter.com/MoNDefense/status/1737296630167277721",,,,,"[ 0.02301652  0.0183469  -0.0263107  ... -0.01446948 -0.02542825
  0.02905757]"
ChinaTaiwanUpdate122823.txt,"[26] https://twitter.com/MoNDefense/status/1737296630167277721https://twitter.com/MoNDefense/status/1738750781720023211https://twitter.com/MoNDefense/status/1739455835619946849


[27] https://twitter.com/MoNDefense/status/1624020370360778752?lang=bn


[28] https://www.ft.com/content/023764a2-6af2-4fbb-b75d-dd607c907f6e


[29] https://www.ft.com/content/023764a2-6af2-4fbb-b75d-dd607c907f6e


[30] https://www.taiwannews dot com.tw/en/news/5061598",,,,,"[ 0.03281727 -0.00184496 -0.04445321 ... -0.0209772  -0.0310238
  0.01962892]"
ChinaTaiwanUpdate122823.txt,"[31] https://apnews.com/article/south-china-sea-philippines-second-thomas-shoal-scarborough-shoal-632cbc349007048cc2ad56502ef4fc67


[32] https://www.fmprc dot gov.cn/wjbzhd/202312/t20231220_11208285.shtml


[33] https://www.fmprc dot gov.cn/fyrbt_673021/202312/t20231221_11209251.shtml
https://www.fmprc dot gov.cn/fyrbt_673021/202312/t20231226_11213135.shtml
https://www.fmprc dot gov.cn/wjbzhd/202312/t20231220_11208285.shtml",,,,,"[ 0.01739063 -0.00314999 -0.03313827 ... -0.00310179 -0.01810826
  0.00917181]"
ChinaTaiwanUpdate122823.txt,"[34] http://paper.people dot com.cn/rmrb/html/2023-12/25/nw.D110000renmrb_20231225_2-18.htm
https://www.globaltimes dot cn/page/202312/1304373.shtml


[35] https://www.voanews.com/a/philippines-not-provoking-conflict-in-south-china-sea-its-military-says/7412754.html


[36] https://www.whitehouse.gov/briefing-room/statements-releases/2023/12/13/readout-of-national-security-advisor-jake-sullivans-call-with-the-national-security-advisors-of-japan-and-the-philippines/",,,,,"[ 0.03127965  0.00163302 -0.03996387 ... -0.00577716 -0.02678329
  0.0026287 ]"
ChinaTaiwanUpdate122823.txt,"[37] https://www.japantimes.co.jp/news/2023/12/20/japan/philippines-radar-system/


[38] https://www.fmprc dot gov.cn/fyrbt_673021/jzhsl_673025/202312/t20231214_11202528.shtml


[40] https://www.france24.com/en/asia-pacific/20231216-myanmar-s-three-brotherhood-alliance-seizes-town-from-military-despite-china-backed-ceasefire",,,,,"[ 0.01814036  0.01371424 -0.04391985 ... -0.00728988 -0.03525981
  0.00513048]"
ChinaTaiwanUpdate122823.txt,"[41] https://asia.nikkei.com/Spotlight/Myanmar-Crisis/Myanmar-fighting-continues-despite-Beijing-mediated-cease-fire
[42] https://www.fmprc dot gov.cn/fyrbt_673021/jzhsl_673025/202312/t20231220_11208066.shtml 


[43] https://www.fmprc dot gov.cn/fyrbt_673021/202312/t20231221_11209251.shtml


[44] https://www.irrawaddy dot com/news/burma/beijing-confirms-chinese-casualties-in-myanmar-border-battle.html


[45] https://www.rfa.org/english/news/myanmar/refugees-return-11072023063502.html",,,,,"[ 0.01149181  0.01492513 -0.03477223 ... -0.0008817  -0.02276276
  0.01259997]"
ChinaTaiwanUpdate122823.txt,"[46] https://apnews.com/article/myanmar-yan-lon-kyaing-border-gate-mndaa-6f1da5e94516e52eeb98bfca74c6f8bc


[47] https://www.gov dot cn/xinwen/2023-02/21/content_5742481.htm


[48] https://www.bloomberg.com/news/articles/2023-12-20/china-is-using-myanmar-civil-war-to-destroy-cyber-scam-networks",,,,,"[ 0.03977311  0.01489755 -0.02384133 ... -0.00638377 -0.00690497
 -0.0002592 ]"
ChinaTaiwanUpdate122823.txt,"[49]  https://www.globaltimes dot cn/page/202311/1302223.shtml
https://www.scmp dot com/news/china/diplomacy/article/3246235/china-pushes-more-security-operations-along-mekong-summit-southeast-asian-neighbours
https://apnews.com/article/china-southeast-asia-cyberscam-criminal-myanmar-4d749243cd4c95d697060d8cef59cabb


[50] https://www.bloomberg.com/news/articles/2023-12-20/china-is-using-myanmar-civil-war-to-destroy-cyber-scam-networks",,,,,"[ 0.01224063  0.00350669 -0.06037176 ... -0.00166963 -0.00652752
 -0.00376832]"
ChinaTaiwanUpdate122823.txt,"[51] https://twitter.com/kokang0123/status/1717859771184034207
https://www.cnn.com/2023/12/19/china/myanmar-conflict-china-scam-centers-analysis-intl-hnk/index.html


[52] http://www.news[dot]cn/mil/2023-12/20/c_1212317795.htm


[53] http://www.news[dot]cn/mil/2023-12/20/c_1212317888.htm
https://www.globaltimes[dot]cn/page/202312/1303992.shtml


[54] http://www.news[dot]cn/mil/2023-12/20/c_1212317741.htm
https://www.globaltimes[dot]cn/page/202312/1303992.shtml",,,,,"[ 0.02932287 -0.00280334 -0.05448119 ... -0.00681606 -0.02250846
  0.00321211]"
ChinaTaiwanUpdate122823.txt,"[55]https://www.state.gov/secretary-blinkens-call-with-peoples-republic-of-china-prc-director-of-the-office-of-the-foreign-affairs-commission-and-foreign-minister-wang-yi-2/
https://www.state.gov/briefings/department-press-briefing-december-19-2023/
https://www.fmprc.gov[dot]cn/fyrbt_673021/202312/t20231221_11209251.shtml",,,,,"[ 0.01804931 -0.00136465 -0.04335871 ... -0.00377032 -0.02688186
  0.01797918]"
ChinaTaiwanUpdate122823.txt,"[56] https://www.fmprc.gov[dot]cn/zwbd_673032/wjzs/202312/t20231226_11212966....
https://www.fmprc.gov[dot]cn/zwbd_673032/wjzs/202312/t20231226_11212967....
https://www.fmprc.gov[dot]cn/zwbd_673032/wjzs/202312/t20231227_11213522....",,,,,"[ 0.02230311  0.00380723 -0.01185707 ... -0.00359586 -0.04586371
  0.03325317]"
ChinaTaiwanUpdate122823.txt,"[57] https://www.fmprc.gov[dot]cn/fyrbt_673021/202312/t20231211_11199542.shtml
http://un.china-mission.gov[dot]cn/chn/hyyfy/202312/t20231220_11207420.htm
scmp[dot]com/news/china/diplomacy/article/3246266/why-hasnt-china-joined-us-led-naval-force-against-houthi-rebel-attacks-red-sea?module=top_story&pgtype=homepage


[58] https://www.state.gov/secretary-blinken-witnesses-the-signing-of-the-u-s...
https://www.reuters.com/world/asia-pacific/us-signs-agreement-continue-m...",,,,,"[ 0.0199964   0.02696638 -0.03305312 ...  0.00899682 -0.03912967
  0.02130497]"
