Unnamed: 0,Filename,Text,embeddings
661,ChinaTaiwanUpdate032224.txt,"s contiguous zone around Kinmen on February 26, including one that crossed into territorial waters.[7] The total number of CCG ships around Kinmen reached 11 on February 27, including two that entered Taiwan’s contiguous zone. Normalizing operations around Taiwan’s waters sets conditions for the PRC to apply further pressure on Taiwan in the future.
The rapid normalization of CCG operations in Kinmen’s waters in response to the incident suggests the PRC had pre-formulated reactions to this type of contingency. The PRC exploited the capsizing incident as a pretense to initiate a concerted coercion campaign that serves to incrementally challenge and erode the ROC’s sovereignty in its adjacent waters.
The","[ 0.03918118  0.00434489 -0.04828315 ... -0.01230295 -0.00340791
  0.01219471]"
662,ChinaTaiwanUpdate032224.txt,"formulated reactions to this type of contingency. The PRC exploited the capsizing incident as a pretense to initiate a concerted coercion campaign that serves to incrementally challenge and erode the ROC’s sovereignty in its adjacent waters.
The PRC has shown that it is unwilling to return to the status quo before the Kinmen incident. The CCG and CGA cooperated on a joint search and rescue effort after a PRC fishing vessel capsized in PRC-controlled waters around Kinmen on March 14.[8] Both coast guards conducted search operations within their respective jurisdictions. CGA Director Chou Mei-wu framed the cooperation as a means to ease tensions with the PRC after the initial capsizing incident in February.[9]","[ 0.03621846  0.00489391 -0.02880471 ...  0.01820125 -0.01762655
  0.01011165]"
663,ChinaTaiwanUpdate032224.txt," Kinmen on March 14.[8] Both coast guards conducted search operations within their respective jurisdictions. CGA Director Chou Mei-wu framed the cooperation as a means to ease tensions with the PRC after the initial capsizing incident in February.[9] The CCG’s successive border violations on March 15 and 16 demonstrate the PRC’s rejection of opportunities to de-escalate tensions as it continues to erode ROC sovereignty around its outer islands.
 
The Kuomintang (KMT) and Taiwan People’s Party (TPP) are pursuing political reforms that threaten to undermine the Democratic Progressive Party’s (DPP) governance by expanding legislative oversight of the executive branch. The reforms aim to strengthen the","[ 0.0315901   0.00579941 -0.04040847 ... -0.01132165 -0.03706186
  0.00457766]"
664,ChinaTaiwanUpdate032224.txt,"ang (KMT) and Taiwan People’s Party (TPP) are pursuing political reforms that threaten to undermine the Democratic Progressive Party’s (DPP) governance by expanding legislative oversight of the executive branch. The reforms aim to strengthen the Legislative Yuan’s (LY) investigation rights by granting it more power to conduct inquiries and call on officials to testify before the LY, establish penalties for perceived non-compliance or dishonesty in responses, and empower the LY to confirm political appointments.[10] The TPP and KMT have consistently stated that establishing a legislative investigative task force to strengthen oversight of the executive branch is at the top of their agenda.[11] KMT caucus Secretary-General Lin Tzu-ming earlier referred to","[ 0.01145237 -0.01014104 -0.04997969 ... -0.03085677 -0.0245081
 -0.01487199]"
665,ChinaTaiwanUpdate032224.txt," appointments.[10] The TPP and KMT have consistently stated that establishing a legislative investigative task force to strengthen oversight of the executive branch is at the top of their agenda.[11] KMT caucus Secretary-General Lin Tzu-ming earlier referred to the proposed mechanism as a “great weapon” that the LY must use to supervise the government.[12] Collaboration between the KMT and the TPP on the proposals suggests that the reforms will pass with a majority in the LY, as the two opposition parties outnumber the DPP in the LY. The opposition’s plan to impose checks and balances on the DPP could significantly hamper the government’s ability to pass policy by miring it in defensive","[ 0.03972663  0.00652582 -0.05458155 ... -0.02840846 -0.00468341
 -0.00234651]"
666,ChinaTaiwanUpdate032224.txt,", as the two opposition parties outnumber the DPP in the LY. The opposition’s plan to impose checks and balances on the DPP could significantly hamper the government’s ability to pass policy by miring it in defensive actions against accusations of overstepping authority or corruption.
The reforms have passed the initial stage and are scheduled for review by the LY’s Judiciary and Organic Laws and Statutes Committee. DPP Caucus Whip and LY Judicial Committee member Ker Chien-ming argued that the reforms are unconstitutional. Ker threatened a procedural objection that could delay the committee’s review process if the KMT did not arrange a public hearing to scrutinize the bill.[13] KMT Caucus Whip and","[ 0.03397041  0.00243059 -0.03327614 ... -0.02081576 -0.01567233
 -0.00376313]"
667,ChinaTaiwanUpdate032224.txt," Ker Chien-ming argued that the reforms are unconstitutional. Ker threatened a procedural objection that could delay the committee’s review process if the KMT did not arrange a public hearing to scrutinize the bill.[13] KMT Caucus Whip and LY Judicial Committee member Fu Kun-chi accused the DPP of obstruction and stated that “only checks and balances will prevent the DPP from falling into corruption.”[14]

The PRC Ministry of Defense (MOD) warned the United States was “playing with fire” in stationing Green Berets on the Kinmen and Penghu islands. US-based special operations-focused online publication SOFREP first reported on March 8 that US Army Special Forces","[ 0.01361544  0.007297   -0.03811608 ...  0.00851829 -0.00580357
  0.02475175]"
668,ChinaTaiwanUpdate032224.txt," warned the United States was “playing with fire” in stationing Green Berets on the Kinmen and Penghu islands. US-based special operations-focused online publication SOFREP first reported on March 8 that US Army Special Forces (Green Berets) would be permanently stationed at the Taiwanese Army’s amphibious command centers on the outlying islands of Kinmen and Penghu.[15] ROC Defense Minister Chiu Kuo-cheng responded to media inquiries about the permanent presence of US troops in Taiwan on March 14 without confirming the details of the SOFREP report. Chiu stated that interactions with friendly countries fall within the scope of exchange and cooperation, and help Taiwan’s armed forces recognize blind","[ 0.03088963  0.02391841 -0.04873332 ... -0.00724085 -0.02050803
  0.0197839 ]"
669,ChinaTaiwanUpdate032224.txt," about the permanent presence of US troops in Taiwan on March 14 without confirming the details of the SOFREP report. Chiu stated that interactions with friendly countries fall within the scope of exchange and cooperation, and help Taiwan’s armed forces recognize blind spots and shortcomings in military preparedness.[16] US service members have trained Taiwanese military personnel for decades in an arrangement that Taiwan President Tsai Ing-wen first acknowledged in 2021.[17] Commander of the US Indo-Pacific Command John Aquilino said on March 20 that reports of US troops “permanently stationed” on Kinmen were inaccurate, however.[18]

PRC MOD spokesperson Zhang Xiaogang responded to the ROC claim on March 15 by stressing that the","[ 0.02700041 -0.00306481 -0.04209223 ... -0.02542816 -0.01619012
  0.02490893]"
670,ChinaTaiwanUpdate032224.txt," said on March 20 that reports of US troops “permanently stationed” on Kinmen were inaccurate, however.[18]

PRC MOD spokesperson Zhang Xiaogang responded to the ROC claim on March 15 by stressing that the “Taiwan issue” is the first “insurmountable red line” in US-PRC relations. Zhang said that the US troop deployment and arms sales to Taiwan aimed to “weaken, hollow out, and distort” the one-China principle and warned that “those who connive at and support ‘Taiwan independence’ separatist forces will get burned for playing with fire and taste the bitter fruit of their own doing.” He said","[ 0.03219137  0.01715616 -0.06096761 ...  0.00855572 -0.05415756
  0.01305181]"
671,ChinaTaiwanUpdate032224.txt," distort” the one-China principle and warned that “those who connive at and support ‘Taiwan independence’ separatist forces will get burned for playing with fire and taste the bitter fruit of their own doing.” He said the PRC military will “resolutely smash ‘Taiwan independence’ separatist activities and external interfering attempts.”[19]

PRC officials strongly objected to Taiwan Vice President-Elect Hsiao Bi-khim’s visits to the United States and Czechia. Hsiao, Taiwan’s former envoy to the United States, began a low-profile “personal trip” to Washington DC during the week of March 12. Media reports said","[ 0.00896193  0.01213258 -0.05214833 ... -0.00281392 -0.02716527
  0.02458521]"
672,ChinaTaiwanUpdate032224.txt,"�s visits to the United States and Czechia. Hsiao, Taiwan’s former envoy to the United States, began a low-profile “personal trip” to Washington DC during the week of March 12. Media reports said that US and Taiwanese officials tried to keep the trip a secret to avoid angering the PRC, but cited unnamed sources who said Hsiao would meet with unspecified US officials to discuss her incoming administration’s agenda.[20] Spokesperson for the PRC embassy in the United States Liu Penghu called Hsiao a “diehard Taiwan independence separatist” and expressed Beijing’s firm opposition to her trip.[21] Liu and MFA spokesperson Wang Wenbin both","[ 0.03940035  0.00395681 -0.04884103 ... -0.01533767 -0.02386177
  0.02009749]"
673,ChinaTaiwanUpdate032224.txt," for the PRC embassy in the United States Liu Penghu called Hsiao a “diehard Taiwan independence separatist” and expressed Beijing’s firm opposition to her trip.[21] Liu and MFA spokesperson Wang Wenbin both stressed the PRC “firmly opposes” any official interaction between the United States and Taiwan.[22] Hsiao also visited Czechia on March 19 and met with Czech Senate President Miloš Vystrčil at a think tank event.[23] MFA spokesperson Lin Jian expressed opposition and warned Czechia to end its “bad behavior” of holding exchanges with Taiwan.[24]

China

The PRC signaled strong opposition to a US bill that would","[ 0.0250666  -0.01771196 -0.05692781 ... -0.02458436 -0.05123714
  0.0375222 ]"
674,ChinaTaiwanUpdate032224.txt," tank event.[23] MFA spokesperson Lin Jian expressed opposition and warned Czechia to end its “bad behavior” of holding exchanges with Taiwan.[24]

China

The PRC signaled strong opposition to a US bill that would ban TikTok in the United States if TikTok’s PRC parent company does not sell its stake. TikTok is owned by the PRC technology firm Bytedance. PRC Ministry of Foreign Affairs (MFA) spokesperson Wang Wenbin accused the United States of overstretching the concept of “national security” to hinder foreign competition, said the attempt to force the sale of TikTok was based on “sheer robbers’ logic,” and warned","[ 0.03309617 -0.03273286 -0.05970597 ... -0.01925145 -0.05076515
  0.01204701]"
675,ChinaTaiwanUpdate032224.txt,"bin accused the United States of overstretching the concept of “national security” to hinder foreign competition, said the attempt to force the sale of TikTok was based on “sheer robbers’ logic,” and warned that the US moves would eventually backfire. Wang claimed the US government has never found evidence that TikTok poses a national security threat.[25] Wang also claimed the PRC’s bans on Facebook, Instagram, and other Western social media were “completely incomparable” to the US approach to TikTok because the PRC allegedly welcomes all foreign products and platforms “as long as they observe Chinese laws,” while the US government was discriminating against a specific company.[26]","[ 4.8765715e-02 -2.1855125e-02 -3.9039485e-02 ...  7.5142649e-05
 -3.1015936e-02  9.6777119e-03]"
676,ChinaTaiwanUpdate032224.txt," “completely incomparable” to the US approach to TikTok because the PRC allegedly welcomes all foreign products and platforms “as long as they observe Chinese laws,” while the US government was discriminating against a specific company.[26]

TikTok has claimed it never shares US user data with the PRC, but the US government recommended that government employees avoid the app over concerns that it may allow PRC access to user data.[27] Former head of engineering for TikTok in the United States Yintao Yu claimed in 2023 that CCP officials could access US user data from the app.[28] TikTok’s parent Bytedance is a private company but has an internal CCP committee to regulate its �","[ 0.02615377 -0.01249838 -0.03872951 ...  0.00287685 -0.02464392
  0.01256327]"
677,ChinaTaiwanUpdate032224.txt,"Tok in the United States Yintao Yu claimed in 2023 that CCP officials could access US user data from the app.[28] TikTok’s parent Bytedance is a private company but has an internal CCP committee to regulate its “political direction,” like most large PRC firms.[29] The US Office of the Director of National Intelligence (ODNI) additionally stated that TikTok accounts run by a “PRC propaganda arm” targeted US Congressional candidates during the 2022 midterm elections.[30]

Northeast Asia

Japan

The PRC MOD framed the growth of Japan’s defense budget increase as unjustified and militaristic rather than a response to regional security issues, including PLA","[ 0.02194659 -0.00432632 -0.02983144 ... -0.00603506 -0.02506797
 -0.00089128]"
678,ChinaTaiwanUpdate032224.txt," the 2022 midterm elections.[30]

Northeast Asia

Japan

The PRC MOD framed the growth of Japan’s defense budget increase as unjustified and militaristic rather than a response to regional security issues, including PLA military coercion targeting Japan. The Japanese Cabinet approved a USD 55.9 billion defense budget for Fiscal Year 2024 in December 2023. The budget stipulates annual increases until it reaches USD 62.5 billion for Fiscal Year 2027.[31] The PRC MOD claimed on March 15 that this increase makes “the international community question whether Japan… adheres to the path of peaceful development.”[32] The Japanese defense budget increase comes in response to PRC aggression around the Japanese home islands","[ 0.02144211 -0.00854992 -0.04881339 ... -0.01692867 -0.02818798
  0.01788436]"
679,ChinaTaiwanUpdate032224.txt,"C MOD claimed on March 15 that this increase makes “the international community question whether Japan… adheres to the path of peaceful development.”[32] The Japanese defense budget increase comes in response to PRC aggression around the Japanese home islands. Japan’s Joint Staff noted in January 2024 that it scrambled fighters 555 times in the last nine months of 2023.[33] 98 percent of the scrambles responded to Chinese and Russian aircraft, and more than 50 percent occurred near Japan’s southwest airspace, which encompasses the Miyako Strait.[34]

North Korea

Russian Deputy Foreign Minister Andrei Rudenko met with Chinese Special Representative on Korean Peninsula Affairs Liu Xiaoming in Moscow on March 19 to discuss the situation on","[ 0.01102627 -0.00941388 -0.04669382 ...  0.0084147  -0.01447487
  0.01972907]"
